Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name
10115	ENSG00000165029	23.6236562215518	-0.944909042187172	0.532908512741385	-1.77311681010006	0.0762093530449271	0.166798664136534	ABCA1
824	ENSG00000064687	824.487473473243	0.625061699304791	0.149649257597096	4.17684463886655	2.95580761852243e-05	0.000214863161594791	ABCA7
4037	ENSG00000115657	371.097228918244	0.365236271472351	0.151059123630141	2.41783655760251	0.0156130879873512	0.0469888384917104	ABCB6
8279	ENSG00000150967	364.729291526592	0.625805545826411	0.163440921565065	3.82894038918694	0.00012869617190958	0.000790676057471864	ABCB9
1774	ENSG00000091262	41.5640713896996	0.606163637874746	0.389677997104906	1.55555007564761	0.119815118190163	0.237195576400798	ABCC6
2375	ENSG00000101986	262.075022203598	0.373563448790638	0.144056944029352	2.59316516331572	0.00950970892485111	0.0313535951590902	ABCD1
4466	ENSG00000119688	1747.52886372357	0.372497516492584	0.0843036839604723	4.4185200336825	9.93790697425984e-06	8.09505654960345e-05	ABCD4
9213	ENSG00000160179	57.6800642513442	-0.963560604422382	0.327038759980604	-2.94631928178644	0.00321580270780159	0.0126412231990307	ABCG1
2121	ENSG00000100439	511.471499798165	0.0335832331501	0.118895860425497	0.282459229698279	0.777591404261821	0.864199314795464	ABHD4
6513	ENSG00000136754	1555.06436768742	-0.194338014093045	0.0942423924337256	-2.06210824104141	0.039197431938511	0.0989331005100421	ABI1
1305	ENSG00000078124	998.849972936823	0.199867778525599	0.0974598878808389	2.05076963324615	0.0402893861159116	0.101214799266802	ACER3
4777	ENSG00000122729	1118.93867779836	-0.244273973500164	0.117505265830305	-2.07883426988653	0.0376325858551695	0.095826443970426	ACO1
2598	ENSG00000103740	13.9332324216618	0.986475921350637	0.678332249895119	1.45426658028298	0.145872412145449	0.275235053429232	ACSBG1
8373	ENSG00000151726	1637.31422909462	-0.285993170780154	0.10751257626873	-2.66009038854494	0.00781196836311927	0.0266704929680194	ACSL1
4894	ENSG00000123983	3473.55476773048	-0.0709841754529328	0.10813826841379	-0.656420492894452	0.511553608480827	0.66271578741292	ACSL3
962	ENSG00000068366	4659.65159298921	-0.917905532165701	0.117291770853518	-7.82583062295176	5.04315949057112e-15	2.05754357657522e-13	ACSL4
14131	ENSG00000197142	6.2207910531704	-0.793910436556885	1.0138841284427	-0.783038627674655	0.433604428996354	0.593537391586948	ACSL5
9977	ENSG00000164398	342.025724308099	0.403048481685889	0.139767400346597	2.88370879537291	0.00393022005379909	0.014926600401785	ACSL6
6714	ENSG00000137845	1821.95170069035	-0.408999966907447	0.12510330269643	-3.26929791693755	0.00107814719412723	0.00498944180262806	ADAM10
9252	ENSG00000160323	237.491765375237	0.798841210300354	0.202841210574082	3.93825893682783	8.20749959388072e-05	0.000528538298069893	ADAMTS13
8673	ENSG00000154736	37.9611080227323	-1.43612939042071	0.463843239327556	-3.09615246845615	0.00196049525750255	0.00830412923790236	ADAMTS5
6464	ENSG00000136378	219.393001527812	0.0548330497440354	0.179037705292286	0.306265373846913	0.759402600946391	0.852022596740389	ADAMTS7
9748	ENSG00000163638	543.468097851808	-0.105578200851779	0.135399053309734	-0.779755827466993	0.435534611266403	0.595530786199523	ADAMTS9
12262	ENSG00000178031	22.3855988788485	0.0940710604384568	0.614531057347422	0.153077796986384	0.878336924939557	0.930113123362459	ADAMTSL1
7448	ENSG00000143382	102.482798454829	-1.51398521367156	0.243177193519036	-6.22585198785526	4.78946067708276e-10	9.36478675335405e-09	ADAMTSL4
1320	ENSG00000078549	199.246068643616	-1.19090099966457	0.187480390258436	-6.35213633822154	2.12344987638154e-10	4.4128893847757e-09	ADCYAP1R1
12629	ENSG00000181092	3.08445570880178	-0.953970301443852	1.36266441826035	-0.700077208049317	0.483879088714957	0.639147648436455	ADIPOQ
9697	ENSG00000163485	73.5093803523825	-0.164080358441574	0.299983701223282	-0.546964244298882	0.584403297146923	0.722322475273597	ADORA1
9132	ENSG00000159322	2247.97423276681	0.198802268691168	0.073913305319879	2.68966822456119	0.0071523087842463	0.024754658148046	ADPGK
1402	ENSG00000081051	2.53531365753051	2.07777956867055	1.36776122371016	1.51910986556148	0.128734843863329	0.250363503093261	AFP
499	ENSG00000038002	448.913559529123	0.0155773075046809	0.128042196903849	0.121657608830146	0.903170187033962	0.94451036703302	AGA
9525	ENSG00000162688	2044.06177511741	-0.373577448750802	0.12486028222544	-2.99196383423428	0.00277189098720149	0.0111439342723118	AGL
14679	ENSG00000204310	5481.54725725622	0.727070254645783	0.0810291904104212	8.97294235525614	2.88697194043737e-19	2.17666136421216e-17	AGPAT1
11040	ENSG00000169692	1446.55196520514	0.22007791238197	0.0905644734614403	2.43006892184575	0.0150959518679348	0.045753914899293	AGPAT2
9229	ENSG00000160216	2036.96502152982	0.172466607907203	0.119173297166198	1.44719171163556	0.147843237272457	0.277786938956235	AGPAT3
418	ENSG00000026652	699.160347250006	0.506914491282079	0.101064328957014	5.01576071907317	5.28240379990396e-07	5.81249440889607e-06	AGPAT4
8716	ENSG00000155189	1452.63449401381	0.0492970486468409	0.101931643229779	0.48362850911481	0.628649538207412	0.756088255849382	AGPAT5
12214	ENSG00000177674	1098.25191456707	0.254136109859476	0.103504995791124	2.45530283748167	0.0140765946935999	0.0432300608682148	AGTRAP
10860	ENSG00000168710	4313.8515620704	-0.484347097249133	0.0659204047841297	-7.34745332397805	2.02018806626408e-13	6.59939772287898e-12	AHCYL1
9039	ENSG00000158467	744.879727207767	0.162798725781403	0.120388567398657	1.35227729093502	0.176286626231358	0.316882187472332	AHCYL2
2152	ENSG00000100591	4533.58488642263	-0.196978886495528	0.0810548503836288	-2.43019246304491	0.0150908069173938	0.0457492139975785	AHSA1
7701	ENSG00000145192	5.57702346700786	-0.157636817727576	1.09384629740246	-0.144112402356633	0.885411711291113	0.934805991731639	AHSG
12993	ENSG00000183773	5.6546090887144	-0.801989943284748	1.04346384165102	-0.768584316267058	0.442140119016836	0.601682124276106	AIFM3
9850	ENSG00000164022	1734.23785368556	-0.266835640537903	0.122978001592041	-2.16978351480362	0.0300232497915578	0.079930541712016	AIMP1
8317	ENSG00000151320	168.789903571305	-0.23750252004203	0.21120517351813	-1.12451090134704	0.260796348460072	0.419754963036794	AKAP6
9742	ENSG00000163631	2.8663059624943	-1.42288293972437	1.50199946731728	-0.947325861749986	0.343472756479453	0.50733625788584	ALB
3232	ENSG00000108602	44.0794197289783	0.618017975085235	0.34520724753307	1.79028099642094	0.0734087497108732	0.161966700608715	ALDH3A1
1095	ENSG00000072210	3691.6438922272	0.0898363673124498	0.0827200018548979	1.08602956114574	0.27746591393128	0.438029001921413	ALDH3A2
454	ENSG00000033011	689.882313279182	-0.298233161260238	0.113616005616491	-2.6249220753889	0.00866687998266081	0.0290215051517512	ALG1
6907	ENSG00000139133	502.228376916495	0.0307087625097057	0.176419762028398	0.174066454668285	0.861813235998429	0.919836788524031	ALG10
11947	ENSG00000175548	2039.9544674032	0.0729902142126829	0.10566497263139	0.690770199385823	0.489709965936371	0.643916508401441	ALG10B
